PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARQ-train-0706,قالت لك مسلسل جديد أول خطرة يتعرض على أبوظبي,"She told you about a new series, the first danger to be exposed to Abu Dhabi", شفتي كيفاش تعرف بنتك هي ﭙﻮرتون مزعوقة بالصح بنتك خير, Did you see how you know your daughter is upset? Burton is right. Your daughter is fine,0.16
ARQ-train-0707,آه أنجنيور في لانفورماتيك و اامبعد فاندوكونت مسكينة,"Oh, Angieor at Informatics and after Fandocount, poor thing", آه رفيقة بكري كي كملت دارت دياﻳﻴﭙﻲ ﭘﺮييوملوا," Oh, Bakri's friend, so I finished my day, Preyomloa",0.34
ARQ-train-0708,وقتاه حكيتيلي عليه ما شفيتش,"At that time, you told me about him and I didn't see him", و الله ڤالت لك عليه, And God told you about it,0.56
ARQ-train-0709,واش معنتها,What does it mean?, وعلاش يعني, Why?,0.59
ARQ-train-0710,هاديك بسبعة وعشرين ألف و الأخرى بتلاتين ألف  قيس قرعة ريحة ماشي ديودرون,"This one is for twenty-seven thousand, and the other is for two hundred thousand", ديودرون الناس يشريوهم بخمسطاش ألف عشرين ألف و انا نشريهم بتلاتين ألف," People buy them for five thousand twenty thousand, and I buy them for three thousand",0.69
ARQ-train-0711,والله يا نديرو تاست الغاشي يطيح يخرط,"I swear to God, Nadero, the Tast of Al-Ghashi will be overthrown and ruined", الناس اكل تجيهم لاﭘﺎي غير انا, People eat nothing but me,0.34
ARQ-train-0712,نهار رحنا كيفكيف,"Today we went, how did we go?", وقيلة جوايه لواونز, And a little inside of Loons,0.38
ARQ-train-0713,قالت لك من بعيد يتحكم ولا ما علاباليش كيفاش,She told you that he is controlling from afar or you don't care how, قالت لك واحد يحكمه مس ولا حاجة يروح للمرقي, She told you that someone is ruled by a demon and there is no need for him to go to the promotion,0.38
ARQ-train-0714,كلش نجملو بصح أدي خاطيني,"Everything we say is correct, let me know", ماما ما نعرف وقتاه تروح," Mama, we don't know when she will leave",0.28
ARQ-train-0715,لالا حنا نسمعو برك,"No, no, we will hear your blessings", حتى شطحة ساعات تفرج, Even a few hours will be released,0.47
ARQ-train-0716,خويا شمسو انشا الله ربي يحفضك منفوطيش منصوطيش او متبدلنيش,"My brother Shamso, God willing, may God protect you. Don’t give up or change me.", والله كل منعاود نشوف الفيديو نخاف عليك كتر وكتر ربي يسترك خويا شمسو," I swear to God, every time we watch the video, we fear for you more and more. May God protect you, my brother Shamso",0.56
ARQ-train-0717,شفيتي وش لعبنا بيهم,Did you see what we played with?, مكانش قريصات و خشيبات, There are no gnats or wood,0.66
ARQ-train-0718,كاﭘﺎبل يتبعك قادر يدخلو في التوموبيلات,Capable follows you and is able to enter the mobiles, كيما الجنون ديما يسكنو في الأماكن الخالية, Crazy people always live in empty places,0.5
ARQ-train-0719,يعطيك الصحة ام وليد تبان روعة,May God bless you with good health. Umm Walid Tabban is amazing, يعطيك الصحة باينة بنينة غدوة انشاء الله نسييها," May God bless you with good health tomorrow, God willing, we will forget it",0.81
ARQ-train-0720,أرواحي نلعبو اللعبة أدي فاها حسابات,"My soul, let's play the game and make calculations in it", رؤى جيبي لي طرف قطن ربي يعيشك," Please bring me a piece of cotton, may God grant you long life",0.25
ARQ-train-0721,لالا حتى أنا ما قلتش هكا قالت لك كونكور,"No, no, I didn't even say that. Concour told you", انتي حابة تروحي تكملي ولا لالا سينون  يديرولك تاست, Do you want to go and continue or not? Sinon will make you a meal,0.5
ARQ-train-0722,على خاطر لاميتيو مبنية على الاحصائيات,"According to Lamitiu, it is based on statistics", ساعات التصاور من الستيليت ما تلحقش مليح, Hours of satellite photography are not good,0.53
ARQ-train-0723,نمده لك ما علاباليش بالاك نمده لك العشية على الزوج,"We will provide it to you, don't mind, we will provide it to you in the evening for your husband", إيه ولا الوحدة و نص راهي كل مرة كيفاش, What about loneliness and half of my opinion every time?,0.53
ARQ-train-0724,ناض مخلوع مرة واحدخرا و سقسا مرتو على الولد,"He was deposed once again, and his wife was a slave to the boy", راح يحوس على وليدو عند الخدامة ماﻟقاهش عندها هبل, He started to feel that his child was at the maid and did not find anything foolish with her,0.66
ARQ-train-0725,والله يعطيك الصحة راني معاك,May God give you good health. Rani is with you, مانسوطيش الله يحفظك خو," Don't forget, may God protect you, brother",0.59
ARQ-train-0726,وين راح تلقايه أصلا اللحم تاع العود,Where are you going to find the meat of the oud?, قالك حريق في قسنطينة كشف تروة حيوانية كبيرة, He told you that a fire in Constantine exposed a large animal population,0.44
ARQ-train-0727,شوية و نروح,A little while and we'll go, غدوة راني مسافر, Tomorrow I am traveling,0.72
ARQ-train-0728,اسمحوا لي ، عندي پروبلام في الميكرو,"Excuse me, I have a problem in the micro", سماح مراد واش من سوجي نحكيو فيه," Samah Murad, what do we talk about from Suji?",0.5
ARQ-train-0729,ايه ماما واش كنت تقولي,"Mama, what were you saying?", قال أسامة نسنى قبل نشوف," Osama said, “Forget us before we see.”",0.25
ARQ-train-0730,قليل خلاه درك عادوا كل نفسي نفسي,"A little while later, they returned, and I was all alone", أنا نڨول ربي يهدينا و يهديهم," I say, “May God guide us and guide them.”",0.53
ARQ-train-0731,دوك كل واحد و رايو,Doc everyone and rayo, أنا رايي هدا ماراهوش پروف," In my opinion, this is not a profession",0.69
ARQ-train-0732,لالا ما يمشيش,"No, he won't walk", دوك نجي نسـﭭمو, Please let us know,0.94
ARQ-train-0733,جاتني الهدرة تاع ولد عمي في ودني ﭬﻠﺖ نشريه سيرتو انه ﻟﭙﺮي تيعه مش غالي,"I had a lot of money for my cousin in my family, so I wanted to buy him a certo, it's not expensive.", ديت الكتاب عدات الحفلة على الكيف مديت له الكادو و بعدها روح صحيبنا الطبيب," I prepared the book for the party and gave him the cada, and then our friend the doctor went",0.44
ARQ-train-0734,لالا محرم السبت,"No, Muharram Saturday", دوك حتا يكونفيرميو, Doc until it's firmware,0.41
ARQ-train-0735,تحبي تجي و نروح معاك نجيبو ماني,Would you like to come and let us go with you to get Mani?, المشكل وين راه خويا آو ماكاشو," Where is the problem, my brother or Makasho?",0.44
ARQ-train-0736,هكا انوعو كيما ڨال كمال,This is what Kamal said, تحبي ياسر تبدلي الألوان سليمة," Yasser, do you like to change the colors correctly?",0.56
ARQ-train-0737,لا لا لا بلعقل برك أ وداد أم لحكايات أدوما كل يصراوا أكي على بالك,"No, no, no, with the mind of Barak, Widad, or the stories of Edom, all of them are on your mind", حتى نا استغفرت و شهدت وش حا يدير العبد لكان المكتوب جا كيما أك," Even if I asked for forgiveness and testified about how he would control the servant, the script would have come just like that",0.59
ARQ-train-0738,خردة كل مرة يسكت,Scrap every time he shuts up, كل زوج دقايق يطفا, Every pair of minutes turns off,0.69
ARQ-train-0739,حنا في القراية ولى كاين فينومان جديد تاع لاڤراڢ,We are in the village and there is a new Phenomenon from Lavrave, درك كيفماه اللي يوجعه راسه ينوض يدير إضراب," He realized how his head hurts, he gets up and goes on strike",0.56
ARQ-train-0740,بصح لي جون مساكن ما زالوا يحوسو عليها,"Cheers, Lee Jun, they still have housing", حتى في الأزمات آم عايشين خير منا," Even in crises, people live better than us",0.38
ARQ-train-0741,صبيحة تاع عزابة,A single morning, يخي حكيتلك علاها," Brother, I told you about it",0.41
ARQ-train-0742,دارت البقلاوة كوكة سايي,Dart baklava kuka sayi, لا مازالت اليوم تبدا," No, it still starts today",0.53
ARQ-train-0743,شكون ادوم,Who is Edom?, تاع الريزو, The riso,0.53
ARQ-train-0744,ايه خو خديجة بنت السرڢيون جنرال تاع الليسي,"What is the brother of Khadija, daughter of the Sarafion, General of the Lycee?", ماما علابالك بلي عندي تأثير على الناس," Mama, don't you think I have an influence on people?",0.47
ARQ-train-0745,لا وشيا أنا نحب لو كان متخلطوش ليسوجي,"No, I would love it if it wasn't mixed up", مليحة هدي بلا ما نطلب العلا يا سليمة," Maliha Huda, without asking for anything higher, Salima",0.38
ARQ-train-0746,"هيه , وعلاه ماعنديش البوابر يخرجوا يصيدوا","Hey, and besides, I don't have the gatekeepers going out to hunt", أنا نشوفها غير كي نعود مسافرة, We will see her only so that we can travel again,0.41
ARQ-train-0747,ربي يحفضك شمسو,"May God protect you, Shamsu", خويا شمسو فالقمة, My brother Shamso is at the top,0.72
ARQ-train-0748,وين راكي سليمة,"Where are you, Salima?", سليمة وش تبروبوزي, Salima u Tabrouzi,0.72
